iso3c,year,ca_gdp
ATG,2017,-7.6968559845244
ATG,2016,-2.38761069740834
ATG,2015,2.03393623440556
ATG,2014,-0.0378965310947221
ATG,2013,-8.78062787514537
ATG,2012,-8.11026781449488
ATG,2011,-5.07303916439276
ATG,2010,-10.8739141545735
ATG,2009,-13.0521618835596
ATG,2008,-21.6400619803907
ATG,2007,-28.7521784338138
ATG,2006,-19.8432206578823
ATG,2005,-10.0007541423498
ATG,2004,-6.31005255823087
ATG,2003,-9.15813030793044
ATG,2002,-9.42082349224046
ATG,2001,-10.3865694462064
ATG,2000,-7.92911790133271
ATG,1999,-7.23191944041809
ATG,1998,-5.92188254714105
ATG,1997,-6.45052296085609
ATG,1996,-8.75234501112516
ATG,1995,-0.0841679993266559
ATG,1994,-1.01497878795061
ATG,1993,2.66157704168821
ATG,1992,-1.87959318973665
ATG,1991,-6.13126142864486
ATG,1990,-6.47252696241507
ATG,1989,-17.9377852998853
ATG,1988,-10.9473608397778
ATG,1987,-32.0829863113161
ATG,1986,-39.7513131363421
ATG,1985,-9.37612748045701
ARG,2020,0.696935361136029
ARG,2019,-0.779998447561847
ARG,2018,-5.16055257152295
ARG,2017,-4.8399592180739
ARG,2016,-2.70922168361454
ARG,2015,-2.96292666513533
ARG,2014,-1.74400211981355
ARG,2013,-2.37749566620572
ARG,2012,-0.39159512386959
ARG,2011,-1.00728084144866
ARG,2010,-0.383118699737132
ARG,2009,2.1785669619099
ARG,2008,1.49940141614234
ARG,2007,2.1036160391819
ARG,2006,2.79449564264943
ARG,2005,2.65363142179073
ARG,2004,1.95058324319273
ARG,2003,6.37990680177011
ARG,2002,8.97078467784247
ARG,2001,-1.40694788500181
ARG,2000,-3.15992237703676
ARG,1999,-4.21229506178183
ARG,1998,-4.84431604541957
ARG,1997,-4.14468006629108
ARG,1996,-2.4875930110115
ARG,1995,-1.98346027350929
ARG,1994,-4.26485898465452
ARG,1993,-3.46617829462144
ARG,1992,-2.4249413468242502
ARG,1991,-0.341028912950146
ARG,1990,3.22031448392387
ARG,1989,-1.70299441367605
ARG,1988,-1.2388660162792
ARG,1987,-3.89207383826997
ARG,1986,-2.7004212047155
ARG,1985,-1.0799663864279
ARM,2020,-3.99777390668492
ARM,2019,-7.05686573000043
ARM,2018,-7.2281230237955
ARM,2017,-1.26072402014699
ARM,2016,-0.956577968660225
ARM,2015,-2.66180705584757
ARM,2014,-7.76786633240123
ARM,2013,-7.31624657065382
ARM,2012,-9.96233164214969
ARM,2011,-10.4403281934473
ARM,2010,-13.6219482985733
ARM,2009,-16.4837116405483
ARM,2008,-14.2246479360543
ARM,2007,-7.35660133782848
ARM,2006,-2.39537289745615
ARM,2005,-2.52832414562151
ARM,2004,-2.20435917633131
ARM,2003,-6.18119850537565
ARM,2002,-6.2201045971038
ARM,2001,-10.4398165717153
ARM,2000,-15.7812102966465
ARM,1999,-16.9355704119467
ARM,1998,-21.9751034634071
ARM,1997,-20.4782136117306
ARM,1996,-20.1762879448727
ARM,1995,-15.0292437935751
ARM,1994,-7.89106326080447
ARM,1993,-5.63799855869866
ABW,2020,-12.8046064501285
ABW,2019,2.53380248998849
ABW,2018,-0.59136646769686
ABW,2017,1.1197958543778
ABW,2016,4.7317741972835
ABW,2015,3.99414243924537
ABW,2014,-4.65857687581843
ABW,2013,-11.813208837986
ABW,2012,3.47345127544661
ABW,2011,-9.8776559966521
ABW,2010,-18.7525373189382
ABW,2009,6.72239127248544
ABW,2008,0.00393003438387262
ABW,2007,9.64536035842434
ABW,2006,12.5742113280132
ABW,2005,4.44757292760025
ABW,2004,12.0136853291022
ABW,2003,-8.09902267310928
ABW,2002,-17.3434518893983
ABW,2001,16.2808742441801
ABW,2000,11.0568722640362
ABW,1999,-25.2778858625162
ABW,1998,-1.12713854411271
ABW,1997,-12.7826404084609
ABW,1996,-5.0080971659919
ABW,1995,-0.0211505922165815
ABW,1994,6.5067264573991
ABW,1993,3.85250128932439
ABW,1992,4.56876456876456
ABW,1991,-24.023062139654
ABW,1990,-20.6793279766252
ABW,1989,-6.714859437751
ABW,1988,-7.4250936329588
ABW,1987,-4.62772050400916
ABW,1986,-4.60055096418731
AUS,2020,1.64272242623868
AUS,2019,-0.0757460083721138
AUS,2018,-2.58947975974169
AUS,2017,-3.00525814878871
AUS,2016,-3.60213104879026
AUS,2015,-4.2950643949091
AUS,2014,-3.07921525285017
AUS,2013,-3.24439256531684
AUS,2012,-4.42917293903347
AUS,2011,-3.25393708127954
AUS,2010,-3.99211276270473
AUS,2009,-5.21460357172589
AUS,2008,-4.87128797048566
AUS,2007,-7.5509404049246
AUS,2006,-6.1743242864652
AUS,2005,-6.2201820658335
AUS,2004,-6.70631316237641
AUS,2003,-6.25542304141098
AUS,2002,-4.03651427027563
AUS,2001,-2.09983536268172
AUS,2000,-3.71484792517268
AUS,1999,-5.58366414929506
AUS,1998,-4.44111787888724
AUS,1997,-2.72974894003095
AUS,1996,-3.58360337747536
AUS,1995,-5.06318585541185
AUS,1994,-4.90706698315176
AUS,1993,-2.97199182738191
AUS,1992,-3.16375565878707
AUS,1991,-3.24314665991034
AUS,1990,-4.98086922325911
AUS,1989,-6.10798248225895
AUT,2020,3.3513779974929
AUT,2019,2.38423045289808
AUT,2018,0.908176708238318
AUT,2017,1.24444591726667
AUT,2016,2.57148776968199
AUT,2015,1.58832680063968
AUT,2014,2.31393875506259
AUT,2013,1.75299233450364
AUT,2012,1.51000017550336
AUT,2011,1.58501011759763
AUT,2010,2.94294851772084
AUT,2009,2.58051083948132
AUT,2008,4.49615698142083
AUT,2007,3.81348828635747
AUT,2006,3.29250867823428
AUT,2005,1.98531598038444
AZE,2020,-0.740874280795446
AZE,2019,8.70455620187564
AZE,2018,12.6823769245212
AZE,2017,4.12208960991814
AZE,2016,-3.60050733417184
AZE,2015,-0.419198909856565
AZE,2014,13.5683574038086
AZE,2013,16.4935876692396
AZE,2012,21.4925357741895
AZE,2011,25.9957665612112
AZE,2010,28.4268313519369
AZE,2009,22.9720443124812
AZE,2008,33.6793638921001
AZE,2007,27.289087539853
AZE,2006,17.670467343915
AZE,2005,1.26319117280894
AZE,2004,-29.8282485551101
AZE,2003,-27.7726673572238
AZE,2002,-12.3213949554144
AZE,2001,-0.906770850609527
AZE,2000,-3.18196904183888
AZE,1999,-13.0903833593547
AZE,1998,-30.6884366040807
AZE,1997,-23.1113389046322
AZE,1996,-29.3146493832248
AZE,1995,-16.5740632135158
BHS,2020,-22.0443509738872
BHS,2019,-2.60210078588536
BHS,2018,-8.70002668448313
BHS,2017,-12.6509094143141
BHS,2016,-5.98258988449718
BHS,2015,-10.1639297057562
BHS,2014,-16.9249150364207
BHS,2013,-14.2614149475433
BHS,2012,-14.0368120592515
BHS,2011,-11.9472714724764
BHS,2010,-8.0632166374795
BHS,2009,-8.10442037435534
BHS,2008,-11.6100892944233
BHS,2007,-12.3851568041165
BHS,2006,-13.8061914480317
BHS,2005,-7.12305028440183
BHS,2004,-3.39160866189817
BHS,2003,-5.33827728918196
BHS,2002,-4.76646866689711
BHS,2001,-7.75394544009676
BHS,2000,-7.8368767543246
BHS,1999,-4.22180125379529
BHS,1998,-14.5670708684925
BHS,1997,-7.45535629686247
BHS,1996,-7.29564976447769
BHS,1995,-4.25488480606591
BHS,1994,-1.29487572875115
BHS,1993,1.57373868046572
BHS,1992,1.15149565776777
BHS,1991,-5.77919489836588
BHS,1990,-1.15603284902085
BHS,1989,-2.74983670803396
BHS,1988,-2.35991341069591
BHS,1987,-2.01915998596758
BHS,1986,0.930232558139535
BHS,1985,-0.116344211502745
BHR,2020,-9.05383693445987
BHR,2019,-1.9640978432404
BHR,2018,-6.15289066217848
BHR,2017,-4.30051876437292
BHR,2016,-4.40558716045662
BHR,2015,-2.31252912932775
BHR,2014,4.38061668747352
BHR,2013,7.12443578913414
BHR,2012,8.06539982681225
BHR,2011,10.8553403651519
BHR,2010,2.87276100092279
BHR,2009,2.44123386880183
BHR,2008,8.77793644624144
BHR,2007,13.3758607441786
BHR,2006,11.8210087744717
BHR,2005,9.23180920590181
BHR,2004,3.5861057173287
BHR,2003,1.80990381150794
BHR,2002,-0.5173375765393
BHR,2001,2.51701963066081
BHR,2000,9.16025901142394
BHR,1999,-0.489864567236579
BHR,1998,-11.0564495394444
BHR,1997,-0.430280546168262
BHR,1996,3.75350666887633
BHR,1995,3.56902463707079
BHR,1994,-4.03727929015307
BHR,1993,-5.73924658971001
BHR,1992,-15.3010029246183
BHR,1991,-11.481611231833
BHR,1990,1.4488136317136
BHR,1989,-4.3951963700182
BHR,1988,4.56125511624913
BHR,1987,-5.21995910209622
BHR,1986,-1.98467309307339
BHR,1985,0.93512202911427
BGD,2020,0.31894044196432
BGD,2019,-0.839485005371134
BGD,2018,-2.20783912081882
BGD,2017,-2.03756600416726
BGD,2016,0.351171861174517
BGD,2015,1.32188871858147
BGD,2014,0.43715979764451
BGD,2013,1.3723251518825
BGD,2012,1.93195276968292
BGD,2011,-0.125842241657654
BGD,2010,1.82909794723497
BGD,2009,3.47023264645131
BGD,2008,1.01071124669571
BGD,2007,1.07621521358966
BGD,2006,1.66592495150091
BGD,2005,-0.250074173604546
BGD,2004,-0.428022753319864
BGD,2003,0.218816448007947
BGD,2002,1.35086830489484
BGD,2001,-0.991687231894648
BGD,2000,-0.573042663299639
BGD,1999,-0.710651968609123
BGD,1998,-0.0703537046583936
BGD,1997,-0.59346471814869
BGD,1996,-2.13490813503246
BGD,1995,-2.171548898913
BGD,1994,0.590988260289111
BGD,1993,1.08321175697211
BGD,1992,0.570158867838371
BGD,1991,0.208651431216537
BGD,1990,-1.25927364158709
BGD,1989,-3.82036356521577
BGD,1988,-1.02651168165971
BGD,1987,-0.975865069282383
BGD,1986,-2.87122454357183
BGD,1985,-2.04311325466852
BRB,2017,-5.21534372598635
BRB,2016,-7.97219725105764
BRB,2015,-1.73271064609934
BRB,2014,-11.4856517303176
BRB,2013,-4.45520535550838
BRB,2012,-7.78444983691588
BRB,2011,-3.06566203714413
BRB,2010,-4.80094802192857
BRB,2009,-8.53071833117839
BRB,2008,-9.01616589623384
BRB,2007,-7.42918018711688
BRB,2006,-10.4893661741424
BRB,2005,-12.9792521453765
BRB,2004,-12.6937325840461
BRB,2003,-5.86397699078632
BRB,2002,-4.66106017866377
BRB,2001,-3.64191735837973
BRB,2000,-3.33993473383023
BRB,1999,-4.48134518357529
BRB,1998,-3.76918641701839
BRB,1997,-3.20811236581199
BRB,1996,5.95962010341529
BRB,1995,0.0422416324366867
BRB,1994,6.232814693169
BRB,1993,4.12217800577057
BRB,1992,7.46893059258753
BRB,1991,-0.964043429645234
BRB,1990,-0.354355356419997
BRB,1989,1.44605519225487
BRB,1988,3.06423293681097
BRB,1987,-0.44886049218889
BRB,1986,2.60914725839359
BRB,1985,-0.374449432098751
BLR,2020,-0.290687853658269
BLR,2019,-1.93416658791779
BLR,2018,0.0381469405173492
BLR,2017,-1.74032515049902
BLR,2016,-3.37736852773592
BLR,2015,-3.24348147204402
BLR,2014,-6.63303695478997
BLR,2013,-10.0192566839897
BLR,2012,-2.83500762120658
BLR,2011,-8.18054584289411
BLR,2010,-14.4678043936086
BLR,2009,-12.0546848610717
BLR,2008,-8.1620215300314
BLR,2007,-6.6536778047307
BLR,2006,-3.75494824327904
BLR,2005,1.518035769229
BLR,2004,-5.15047246548434
BLR,2003,-2.55870194011727
BLR,2002,-2.23160130536418
BLR,2001,-4.28011087042602
BLR,2000,-3.60449996573167
BLR,1999,-1.59575083342586
BLR,1998,-6.67782915883964
BLR,1997,-6.08136433770411
BLR,1996,-3.55782368148984
BLR,1995,-3.279971291319
BLR,1994,-2.97225278817512
BLR,1993,-2.67279898477157
BEL,2020,0.903941469932536
BEL,2019,0.123098549898877
BEL,2018,-0.874098516086553
BEL,2017,0.702363722625535
BEL,2016,0.558076934849911
BEL,2015,1.38017908454948
BEL,2014,0.751219410488652
BEL,2013,0.969084734716924
BEL,2012,-0.0829864949097402
BEL,2011,-1.92887747556169
BEL,2010,1.52379368667185
BEL,2009,1.80970941708578
BEL,2008,-0.831236474764239
BEL,2007,1.49569237465597
BEL,2006,1.8502893230147
BEL,2005,1.99655304871952
BEL,2004,3.09695508992497
BEL,2003,3.39723910068487
BEL,2002,4.49803373016796
BLZ,2020,-6.24826598310846
BLZ,2019,-7.7543527144913
BLZ,2018,-6.59667558600349
BLZ,2017,-6.97409797709737
BLZ,2016,-7.29844356817201
BLZ,2015,-7.9675315662087
BLZ,2014,-6.35388372737354
BLZ,2013,-3.56655574064554
BLZ,2012,-1.72726539315554
BLZ,2011,-1.0891636773691
BLZ,2010,-2.61503524197613
BLZ,2009,-4.90747054418946
BLZ,2008,-8.33368485730916
BLZ,2007,-3.05300014756492
BLZ,2006,-1.59601197898101
BLZ,2005,-10.2571610027522
BLZ,2004,-11.0643857808538
BLZ,2003,-14.0861625835692
BLZ,2002,-13.2906443598953
BLZ,2001,-16.2421438938367
BLZ,2000,-14.1961321823555
BLZ,1999,-7.28129885720708
BLZ,1998,-6.4418161836807
BLZ,1997,-3.65785461270875
BLZ,1996,-0.781452952122277
BLZ,1995,-2.10685382583044
BLZ,1994,-5.1898196253618
BLZ,1993,-6.44728055367916
BLZ,1992,-4.11072422552554
BLZ,1991,-4.32391050443779
BLZ,1990,2.80749417239215
BLZ,1989,-3.87904703726329
BLZ,1988,-0.6169177838415
BLZ,1987,2.53300997035839
BLZ,1986,3.83627608346709
BLZ,1985,3.15001740341107
BEN,2020,-1.74648575797682
BEN,2019,-3.99948140400368
BEN,2018,-4.5491953448839
BEN,2017,-4.18078964014056
BEN,2016,-2.99669454869691
BEN,2015,-5.964093171322
BEN,2014,-6.66790663182434
BEN,2013,-5.37925541995638
BEN,2012,-5.17832684259519
BEN,2011,-4.83328627198861
BEN,2010,-5.56723414629172
BEN,2009,-6.69033181086781
BEN,2008,-5.49862209196275
BEN,2007,-6.54621938784527
BEN,2006,-3.08778709107343
BEN,2005,-3.44376642481128
BEN,2004,-4.66878856732409
BEN,2003,-6.20555050861218
BEN,2002,-3.74152919965986
BEN,2001,-2.04549532483075
BEN,2000,-2.2949879315414
BEN,1999,-4.2321738931756
BEN,1998,-5.39739989943454
BEN,1997,-6.78725035015034
BEN,1996,-1.73457487701647
BEN,1995,-7.69564346950043
BEN,1994,0.660280507734444
BEN,1993,-2.58299670414555
BEN,1992,-4.28904687368758
BEN,1991,-10.8930810294077
BEN,1990,-0.925585932447156
BEN,1989,-0.8934689932436
BEN,1988,-6.51092410243577
BEN,1987,-2.19467517811799
BEN,1986,-3.95504630309012
BEN,1985,-3.72498915262059
BMU,2020,12.3973356197448
BMU,2019,11.2979726598327
BMU,2018,12.3021020474022
BMU,2017,13.1637987135115
BMU,2016,12.2608303872275
BMU,2015,14.1692141819505
BMU,2014,12.7467918685619
BMU,2013,13.0015680806387
BMU,2012,14.5337206234213
BMU,2011,13.7436914712344
BMU,2010,10.4899591972884
BMU,2009,8.73439268120007
BMU,2008,12.990617442482
BMU,2007,17.9705408140267
BMU,2006,20.3839518229167
BTN,2020,-15.5091108691023
BTN,2019,-18.3062679862316
BTN,2018,-18.5091513975915
BTN,2017,-20.854696561702
BTN,2016,-26.4131091642844
BTN,2015,-25.0627177353296
BTN,2014,-23.4688052620107
BTN,2013,-24.293493248344
BTN,2012,-19.1060720878636
BTN,2011,-26.6070202039628
BTN,2010,-18.9069431459851
BTN,2009,-4.95294069475194
BTN,2008,-8.53782563873562
BTN,2007,6.7638187377148
BTN,2006,-4.01983346623616
BOL,2020,-0.0376136227262251
BOL,2019,-2.78472958459749
BOL,2018,-3.56297103526121
BOL,2017,-4.13313217775545
BOL,2016,-5.61927215929092
BOL,2015,-5.86726594426454
BOL,2014,1.71604883648801
BOL,2013,3.4377206274777
BOL,2012,7.2736779094105
BOL,2011,2.24179461328449
BOL,2010,4.44660536937585
BOL,2009,4.6916976138782
BOL,2008,11.9507379319002
BOL,2007,12.1283006687241
BOL,2006,11.5044547652471
BOL,2005,6.5182863397886
BOL,2004,3.84682632206803
BOL,2003,0.935302518905602
BOL,2002,-4.4517556407836
BOL,2001,-3.36560781532762
BOL,2000,-5.31504626126908
BOL,1999,-5.890117136131
BOL,1998,-7.83878104393264
BOL,1997,-6.9835778359685
BOL,1996,-5.133062205972
BOL,1995,-4.50473141321793
BOL,1994,-1.50805282011654
BOL,1993,-8.81476005818446
BOL,1992,-9.45982310670761
BOL,1991,-4.91460043574974
BOL,1990,-4.08621725498031
BOL,1989,-5.72734353963638
BOL,1988,-6.62074085448543
BOL,1987,-9.94113018636157
BOL,1986,-9.81625208725518
BOL,1985,-5.30565979052021
BIH,2020,-2.83951836354719
BIH,2019,-2.59691879205515
BIH,2018,-3.23062992301101
BIH,2017,-4.77878216555827
BIH,2016,-4.69867088432468
BIH,2015,-5.03540535932255
BIH,2014,-7.35085819638821
BIH,2013,-5.32585810441448
BIH,2012,-8.62595020271331
BIH,2011,-9.47919944225313
BIH,2010,-6.00046399403906
BIH,2009,-6.44520702910113
BIH,2008,-13.8327998426086
BIH,2007,-9.1904275912974
BIH,2006,-7.75838583374484
BIH,2005,-16.4343905974533
BIH,2004,-16.1406064974205
BIH,2003,-19.1912783102526
BIH,2002,-17.6964510993081
BIH,2001,-12.8061436346752
BIH,2000,-7.10679339873963
BIH,1999,-10.6978182461914
BIH,1998,-8.38303905254982
BWA,2020,-9.8063111229932
BWA,2019,-6.90505478190792
BWA,2018,0.392946349031096
BWA,2017,5.58580913830413
BWA,2016,7.97299721999998
BWA,2015,2.22618287554396
BWA,2014,11.0750306448499
BWA,2013,4.53073148351166
BWA,2012,-5.90199267050561
BWA,2011,-0.872984775002233
BWA,2010,-5.88840225663454
BWA,2009,-6.40593961472031
BWA,2008,1.39345872319276
BWA,2007,15.6550615013405
BWA,2006,19.6647760227163
BWA,2005,16.1057108456086
BWA,2004,3.5367832333207
BWA,2003,9.54244888755721
BWA,2002,4.84207534572473
BWA,2001,10.8425100137362
BWA,2000,9.4180495224013
BWA,1999,10.6386786775837
BWA,1998,3.54255087927286
BWA,1997,14.3703922976173
BWA,1996,10.209974402478
BWA,1995,6.33435588815425
BWA,1994,5.20350418190949
BWA,1993,10.2625863007121
BWA,1992,4.7680014632083
BWA,1991,7.68309256943557
BWA,1990,-0.509050220366834
BWA,1989,15.9506253587963
BWA,1988,7.33281146780439
BWA,1987,31.9806062963655
BWA,1986,7.80312514452323
BWA,1985,7.35048102663733
BRA,2020,-1.64103535066212
BRA,2019,-3.41429111497121
BRA,2018,-2.80752036371843
BRA,2017,-1.22429942889483
BRA,2016,-1.70011360207642
BRA,2015,-3.5183920728161
BRA,2014,-4.49883030905232
BRA,2013,-3.57422104702554
BRA,2012,-3.75941536826245
BRA,2011,-3.19461785178244
BRA,2010,-3.92594539867631
BRA,2009,-1.75935802585413
BRA,2008,-2.09933746626458
BRA,2007,-0.197096994827677
BRA,2006,0.972710373980306
BRA,2005,1.30988468509779
BRA,2004,1.33863085372603
BRA,2003,0.392877198829747
BRA,2002,-1.84525902808169
BRA,2001,-4.44478598177802
BRA,2000,-4.04774157195875
BRA,1999,-4.46660492637973
BRA,1998,-4.05145702418442
BRA,1997,-3.63826178042493
BRA,1996,-2.73368737115542
BRA,1995,-2.35736569352814
BRA,1994,-0.219464439580805
BRA,1993,0.0054304179361759
BRA,1992,1.85533923420663
BRA,1991,-0.423222688518064
BRA,1990,-0.978435952386691
BRA,1989,0.242620404807705
BRA,1988,1.34986811010486
BRA,1987,-0.512971181312458
BRA,1986,-2.07071987979993
BRA,1985,-0.132777032570129
BRN,2020,4.27887462216475
BRN,2019,6.63555502727437
BRN,2018,6.92823103770899
BRN,2017,16.3622185514031
BRN,2016,12.8939057404079
BRN,2015,16.6790432850896
BRN,2014,30.7091836519482
BRN,2013,20.8809881761319
BRN,2012,29.8383189683303
BRN,2011,34.7106649623831
BRN,2010,36.595603952188704
BRN,2009,33.3871860728932
BRN,2008,43.5683952508402
BRN,2007,35.9467432469808
BRN,2006,41.3567976989625
BRN,2005,38.234125142664
BRN,2004,33.4391704190771
BRN,2003,34.6565048941565
BRN,2002,27.7227259839213
BRN,2001,32.008973233803
BGR,2020,1.46739369937022
BGR,2019,1.65792966363519
BGR,2018,0.574532429686938
BGR,2017,3.24645323045642
BGR,2016,3.10225979122961
BGR,2015,0.0183981701477746
BGR,2014,2.19248481630297
BGR,2013,1.21578102455384
BGR,2012,-0.973570351440539
BGR,2011,0.47240619236303
BGR,2010,-1.9030145044976
BGR,2009,-8.18150231666307
BGR,2008,-21.7973306729886
BGR,2007,-25.74090199742
BGR,2006,-17.0539269972642
BGR,2005,-11.2057222505032
BGR,2004,-6.38864100782165
BGR,2003,-4.83403725480626
BGR,2002,-1.94499895270126
BGR,2001,-5.6731506146362
BGR,2000,-5.31244317187738
BGR,1999,-4.78204293615307
BGR,1998,-0.411896973671685
BGR,1997,3.77249199928312
BGR,1996,0.127694549820565
BGR,1995,-0.135850360240092
BGR,1994,-0.327523059360731
BGR,1993,-10.1439569086651
BGR,1992,-4.18347903386454
BGR,1991,-1.00803036109064
BGR,1990,-8.28805964230479
BGR,1989,-3.49729150664996
BGR,1988,-1.78223553987341
BGR,1987,-2.56218639906053
BGR,1986,-4.69646000732052
BGR,1985,-0.792752329323553
BFA,2020,4.1931251239965
BFA,2019,-3.26728197882863
BFA,2018,-4.18372491409563
BFA,2017,-6.35349497520962
BFA,2016,-6.0796386850131
BFA,2015,-7.56751200933841
BFA,2014,-7.16454946786701
BFA,2013,-10.0082857458856
BFA,2012,-1.29204165999457
BFA,2011,-1.32772267157687
BFA,2010,-1.79655604009114
BFA,2009,-4.037460656968
BFA,2008,-10.2315812376868
BFA,2007,-7.35321338684529
BFA,2006,-8.30763590093609
BFA,2005,-10.324323038401
BDI,2020,-10.7286410024439
BDI,2019,-13.689181364132
BDI,2018,-13.366968151704
BDI,2017,-13.1912710345622
BDI,2016,-12.518429325456
BDI,2015,-12.7716902710485
BDI,2014,-15.847519265777
BDI,2013,-10.5411437462372
BDI,2012,-11.2209754829117
BDI,2011,-12.6836763902514
BDI,2010,-14.8111210984709
BDI,2009,-9.07806464648816
BDI,2008,-16.090734369062
BDI,2007,-8.20727615108639
BDI,2006,-10.4870448125811
BDI,2005,-0.510079090142335
BDI,2004,-3.53655815425186
BDI,2003,-3.04630146043227
BDI,2002,-0.397990063033963
BDI,2001,-4.1872020116794
BDI,2000,-5.76258887448881
BDI,1999,-2.61184612113877
BDI,1998,-5.44160419385012
BDI,1997,0.630045184343134
BDI,1996,-4.60400356055958
BDI,1995,1.04416596056391
BDI,1994,-1.82525676729153
BDI,1993,-2.99542008499923
BDI,1992,-5.50382096415843
BDI,1991,-2.85038738673383
BDI,1990,-6.13410034398202
BDI,1989,-1.03144329893231
BDI,1988,-6.47258561238188
BDI,1987,-8.41652238216762
BDI,1986,-3.00942472812131
BDI,1985,-3.59026812582894
CPV,2020,-15.6834304999368
CPV,2019,-0.968698566651976
CPV,2018,-4.40170436068748
CPV,2017,-6.99311648831081
CPV,2016,-3.4671600025876
CPV,2015,-2.89127851947954
CPV,2014,-8.2745528647665
CPV,2013,-5.2914571085641
CPV,2012,-12.7312450215892
CPV,2011,-14.8785945210366
CPV,2010,-12.2081961374489
CPV,2009,-13.2225925658414
CPV,2008,-10.4743154022798
CPV,2007,-12.0126265488265
CPV,2006,-7.46948939503442
CPV,2005,-4.18205952542758
CPV,2004,-14.0635896425988
CPV,2003,-11.1255219641803
CPV,2002,-11.5146928529663
CPV,2001,-9.89947075706639
CPV,2000,-11.1544820568204
CPV,1999,-12.6199897709133
CPV,1998,-11.2111308194649
CPV,1997,-6.05813023559705
CPV,1996,-6.98064533689196
CPV,1995,-12.6500359682207
CPV,1994,-11.247287301649
CPV,1993,-4.87949553365865
CPV,1992,-3.40094791515278
CPV,1991,-2.17717441897877
CPV,1990,-1.24948915241014
CPV,1989,-4.79881997611759
CPV,1988,-0.185373530735616
CPV,1987,-1.09327829671743
CPV,1986,0.90643010766845
CPV,1985,-6.48877026735916
KHM,2020,-1.00006150750614
KHM,2019,-7.99991923360397
KHM,2018,-8.73582304512042
KHM,2017,-6.1566420507123
KHM,2016,-6.52773923371676
KHM,2015,-6.61221348694339
KHM,2014,-6.55176399019618
KHM,2013,-6.54160754946616
KHM,2012,-6.802614563021
KHM,2011,-6.3986617266464
KHM,2010,-7.10406918806883
KHM,2009,-5.92994303077878
KHM,2008,-6.73529622284658
KHM,2007,-4.17983206597175
KHM,2006,-2.80064293867027
KHM,2005,-4.34447481248578
KHM,2004,-3.10902285879404
KHM,2003,-4.6255631414654
KHM,2002,-2.38394601973682
KHM,2001,-2.11975415828821
KHM,2000,-3.68398765175244
KHM,1999,-5.33253322476225
KHM,1998,-5.56266216908926
KHM,1997,-6.09569564582159
KHM,1996,-5.27277000305394
KHM,1995,-5.39636443070654
KHM,1994,-5.61001723936974
KHM,1993,-4.10154589334762
KHM,1992,-3.73271123420457
CMR,2020,-3.70931267651989
CMR,2019,-4.27316997253141
CMR,2018,-3.52725517847682
CMR,2017,-2.63102845264373
CMR,2016,-3.06806029650276
CMR,2015,-3.64384590025673
CMR,2014,-3.8530031990371
CMR,2013,-3.34459990547818
CMR,2012,-3.17006037197893
CMR,2011,-2.44588511307823
CMR,2010,-3.11602303510796
CMR,2009,-4.02097111334696
CMR,2008,-1.62929165447174
CMR,2007,1.19555212022133
CMR,2006,0.925460105397848
CMR,2005,-2.54005821725892
CMR,2004,-2.21065060210036
CMR,2003,-3.74372948027078
CMR,2002,-3.53790565581225
CMR,2001,-3.17394469214094
CMR,2000,-2.06689776396929
CMR,1999,-4.40566906646215
CMR,1998,-1.33456243682873
CMR,1997,-5.39597096870369
CMR,1996,-2.58405802001495
CMR,1995,0.827012560749537
CMR,1994,-0.629820264292087
CMR,1993,-3.16558988216275
CMR,1992,-3.0300754690908
CMR,1991,-2.83515953017037
CMR,1990,-4.4759603893945
CMR,1989,-2.63243288288054
CMR,1988,-3.48526332934172
CMR,1987,-6.84107201447678
CMR,1986,-3.81060830050962
CMR,1985,-6.57147038115267
CAN,2020,-2.01049352658991
CAN,2019,-1.95170274818579
CAN,2018,-2.38507161087906
CAN,2017,-2.8034274767599
CAN,2016,-3.093111446907
CAN,2015,-3.51398716666024
CAN,2014,-2.31892137730875
CAN,2013,-3.14687545091254
CAN,2012,-3.53224767688726
CAN,2011,-2.77400602599856
CAN,2010,-3.59618567149688
CAN,2009,-2.96628242314574
CAN,2008,0.204634001322009
CAN,2007,0.752359497275167
CAN,2006,1.36365624553911
CAN,2005,1.86965618692434
CAN,2004,2.26315076447855
CAN,2003,1.16498813828326
CAN,2002,1.64503032397305
CAN,2001,2.13236979231818
CAN,2000,2.48322832733606
CAN,1999,0.124607299622236
CAN,1998,-1.41951307916318
CAN,1997,-1.37185670536611
CAN,1996,0.385035905172816
CAN,1995,-0.835225571288648
CAN,1994,-2.39799048706511
CAN,1993,-3.86026630874172
CAN,1992,-3.6540131722827
CAN,1991,-3.73448630876751
CAN,1990,-3.39880313128255
CAN,1989,-3.91670742512517
CAN,1988,-3.00072131643645
CAN,1987,-3.16569605531888
CAN,1986,-2.99503525717249
CAN,1985,-1.59452236316315
CYM,2020,-16.3463833760305
CYM,2019,-10.8861308445396
CYM,2018,-16.7723985848604
CYM,2017,-16.8690569811564
CYM,2016,-14.3925575613981
CAF,1994,-2.89900460634816
CAF,1993,-1.01269528104564
CAF,1992,-5.88243164608966
CAF,1991,-4.48468346818164
CAF,1990,-6.18666446397518
CAF,1989,-2.7088700983338
CAF,1988,-2.7360567863432
CAF,1987,-6.1139013050671
CAF,1986,-7.70920034153731
CAF,1985,-5.6213002425937
TCD,1994,-3.19913740022973
