date,GPR,GPRH,GPRC_RUS,GPRC_TUR,GPRC_UKR,GPRC_CHN,GPRC_IND,GPRC_BRA,GPRC_ARG,GPRC_MEX,GPRC_ZAF,GPRC_EGY,GPRC_POL,GPRC_HUN,GPRC_IDN,GPRC_MYS,GPRC_PHL,GPRC_THA,GPRHC_RUS,GPRHC_TUR,GPRHC_UKR
1998Q2,73.92638142903645,53.973700205485024,0.6000726620356241,0.08406226088603337,0.023203374197085697,0.49942707022031146,0.6073143457372984,0.049602972343564034,0.036897219717502594,0.06220786397655805,0.0741104216625293,0.05576930691798528,0.03404613211750984,0.027613606303930283,0.09887199910978477,0.04228951269760728,0.0236421306617558,0.03231562705089649,0.6597373286883036,0.08441403384009998,0.010985471618672213
1998Q3,71.19423929850261,57.35891342163086,0.4942102829615275,0.08799826229612033,0.0130768360880514,0.25810513893763226,0.26862679918607074,0.03854189068078995,0.02840606775134802,0.06442544609308243,0.13739885638157526,0.1343344288567702,0.0191809069365263,0.008981870176891485,0.07215190182129542,0.04149432356158892,0.04160933041324218,0.042428093031048775,0.49673545360565186,0.11759432032704353,0.01697793820252021
1998Q4,66.10982259114583,48.870243072509766,0.5066509743531545,0.10300042976935704,0.014139578056832155,0.2522604962189992,0.16625281671682993,0.03802477878828844,0.04353942101200422,0.0523927795390288,0.07995544125636418,0.12385861327250798,0.024849139153957367,0.016645504161715508,0.046275557950139046,0.04804046141604582,0.022172346400717895,0.022286258327464264,0.5050764779249827,0.09903896600008011,0.018602638815840084
1999Q1,68.56696192423503,53.715108235677086,0.6100965638955435,0.17226563394069672,0.023774176215132076,0.2968522608280182,0.12152348707119624,0.04642528295516968,0.026502171531319618,0.08572874963283539,0.05355309695005417,0.07660836726427078,0.03762564373513063,0.03766772026817004,0.034427049259344734,0.019385614432394505,0.02182968147099018,0.013460871297866106,0.7351656158765157,0.20719568183024725,0.03548627036313216
1999Q2,90.34989674886067,73.66382853190105,0.8389614224433899,0.14542544384797415,0.04608480508128802,0.5629030466079712,0.2110943744579951,0.016448293269301455,0.014274618588387966,0.07443544268608093,0.043870621671279274,0.04083586111664772,0.05434245243668556,0.12602209175626436,0.04918525616327921,0.014314250710109869,0.01937707606703043,0.014287755824625492,0.8689379493395487,0.16237072894970575,0.05129431188106537
1999Q3,64.86100896199544,47.835453033447266,0.5075900753339132,0.10473999877770741,0.029743830983837444,0.32714272538820904,0.21328596770763397,0.027716755867004395,0.029783645644783974,0.06404503683249156,0.055509548634290695,0.06697428474823634,0.02233743481338024,0.02124875628699859,0.21158352742592493,0.033759364392608404,0.04556986130774021,0.044591049974163376,0.5144868095715841,0.1009087935090065,0.03074064664542675
1999Q4,72.13409678141277,57.35684458414713,0.8201990524927775,0.13152921944856644,0.03697233274579048,0.36782027284304303,0.2537443935871124,0.024308675279219944,0.02017336307714383,0.07447442164023717,0.09256041049957275,0.07111624876658122,0.03566909457246462,0.029803684602181118,0.0996206005414327,0.040155245612064995,0.02537709381431341,0.02255535963922739,0.8755596876144409,0.13906371966004372,0.040344785898923874
2000Q1,59.36717224121094,48.936266581217446,0.5386218726634979,0.042208489030599594,0.019512322110434372,0.2508782645066579,0.2018284648656845,0.02447115195294221,0.011891015650083622,0.04909133786956469,0.07515935848156612,0.05123814195394516,0.01750157804538806,0.017699950374662876,0.06416517123579979,0.01842645773043235,0.01737798098474741,0.027703820106883843,0.6146088143189748,0.04909151171644529,0.029331960404912632
2000Q2,64.29447937011719,49.95687357584635,0.474987934033076,0.024095230425397556,0.0242069810628891,0.2829127212365468,0.2546245927611987,0.028038729603091877,0.020126213630040485,0.11281602084636688,0.1115681529045105,0.034030163660645485,0.020456258207559586,0.01080627266007165,0.03763841278851032,0.07409377271930377,0.10796188314755757,0.012558114404479662,0.579897423585256,0.021856252724925678,0.038357035567363106
2000Q3,50.36209233601888,38.94892501831055,0.3701200683911641,0.032806639249126114,0.009711587180693945,0.26710611085096997,0.19977367917696634,0.027922034884492557,0.023091950143376987,0.0674157552421093,0.0768055332203706,0.03330972045660019,0.01168537512421608,0.007733145883927743,0.055901692559321724,0.07553608094652493,0.09472722187638283,0.02809645018229882,0.4220924377441406,0.03620683184514443,0.010345615446567535
2000Q4,55.637396494547524,44.58749643961588,0.35293922821680707,0.09110674758752187,0.01846967078745365,0.17291956643263498,0.1281533489624659,0.021839799359440804,0.018346646490196388,0.05391369635860125,0.04637180641293526,0.23857943713665009,0.017906673873464268,0.02052289495865504,0.03919898842771848,0.03555361243585745,0.021635451043645542,0.012428184039890766,0.3757021427154541,0.10634274035692215,0.014923408006628355
2001Q1,54.565406799316406,37.82422002156576,0.39051954944928485,0.10213872666160266,0.035642183696230255,0.27591458956400555,0.14089388897021612,0.028005878751476605,0.017426957997183006,0.06742523113886516,0.03384889103472233,0.11313692231973012,0.02351269591599703,0.006966364880402883,0.037256948029001556,0.017619524151086807,0.01565377103785674,0.021442650506893795,0.41388357679049176,0.10174490387241046,0.04755218078692754
2001Q2,61.00331242879232,45.66742960611979,0.4132697681585948,0.07093376480042934,0.02357858419418335,0.3400030831495921,0.11171168585618337,0.02758127513031165,0.012934451767553886,0.044411533822615944,0.03132690799733003,0.10022017111380895,0.04436335153877735,0.050691480127473675,0.029522819444537163,0.03944455273449421,0.07899598528941472,0.011743432842195034,0.4590173165003459,0.07812522010256846,0.04627029597759247
2001Q3,207.94285456339517,129.63718795776367,0.8483774761358897,0.1559993475675583,0.027767034247517586,0.4330226828654607,0.40886248896519345,0.08480148203670979,0.05569583736360073,0.1962308349708716,0.08371951803565025,0.27640344575047493,0.049784282222390175,0.029786743223667145,0.10039514675736427,0.054438055492937565,0.0790240050603946,0.04429311600203315,0.7863513628641764,0.11884678651889165,0.030795759210983913
2001Q4,351.80511983235675,232.7119140625,1.3653133511543274,0.28679052988688153,0.054876609394947685,0.46970334649086,0.7520303726196289,0.10567619403203328,0.09902061522006989,0.25198839604854584,0.11439508199691772,0.4006401499112447,0.07485200588901837,0.041240643709897995,0.18612576772769293,0.1297101117670536,0.14960040400425592,0.06600952396790187,1.1865963737169902,0.2367749661207199,0.05495796725153923
2002Q1,156.8797607421875,116.62197367350261,0.5277216633160909,0.13995535671710968,0.018046976998448372,0.3327784240245819,0.4470326652129491,0.06479602679610252,0.09783727427323659,0.1578484202424685,0.08656841764847438,0.19557536641756693,0.028216871122519176,0.011109468216697374,0.07985322177410126,0.05189731530845165,0.14639435708522797,0.03864032837251822,0.5358388324578603,0.10860837499300639,0.017026598875721295
2002Q2,156.7164306640625,113.52572631835938,0.6992610494295756,0.09946464250485103,0.013224012839297453,0.22355756163597107,0.599773958325386,0.03551539530356725,0.04157796253760656,0.09438837071259816,0.07226873685916264,0.2766892711321513,0.027270532834033172,0.01713696712007125,0.05463244952261448,0.05488983914256096,0.08115112036466599,0.027234332635998726,0.6318914691607157,0.07340732092658679,0.010037607047706842
2002Q3,141.58206431070963,96.7751235961914,0.6565978427728018,0.18341396749019623,0.03636642483373483,0.31511519849300385,0.280957634250323,0.052409435932834945,0.04291555657982826,0.12275342643260956,0.1138371874888738,0.2073188175757726,0.047755071272452675,0.014679046658178171,0.0563720278441906,0.054482766737540565,0.07269137228528659,0.05240621666113535,0.582585334777832,0.14969232181708017,0.03365617121259371
2002Q4,168.99041239420572,117.55907185872395,1.022704541683197,0.23981058100859323,0.038589137295881905,0.480010986328125,0.25963057577610016,0.06633980696400006,0.04465794314940771,0.19414600481589636,0.07055494313438733,0.19666455189387003,0.059972050289312996,0.036699739595254265,0.30443763732910156,0.13486311584711075,0.13761747628450394,0.07663146903117497,0.9051967064539591,0.21542094151178995,0.04848678161700567
2003Q1,268.2522379557292,174.03201802571616,1.3950525522232056,0.7524761060873667,0.03376798704266548,0.856590747833252,0.2861824482679367,0.07412080342570941,0.0609634667634964,0.3315096894900004,0.10131628563006718,0.33748841285705566,0.07265928015112877,0.051638091603914894,0.14236284047365189,0.08685863763093948,0.12338920185963313,0.07147714371482532,1.2107900381088257,0.5594283839066824,0.034723276272416115
2003Q2,187.88892618815103,155.861935933431,0.8959197203318278,0.3220619906981786,0.03429366089403629,0.6021371384461721,0.24448113640149435,0.06051243096590042,0.04194812228282293,0.13799965629975,0.07098204021652539,0.28855188687642414,0.09462723384300868,0.01939161339153846,0.123740387459596,0.07253194103638332,0.0891519399980704,0.07780469519396623,0.8968687852223715,0.32473503053188324,0.03309303460021814
2003Q3,130.4420394897461,111.64215087890625,0.5046978294849396,0.15665315091609955,0.01845652936026454,0.3625671863555908,0.2892479697863261,0.05285502225160599,0.03821057453751564,0.10193393379449844,0.08054549992084503,0.08830298980077107,0.05539350211620331,0.020320724075039227,0.12416089077790578,0.051972927525639534,0.07136544957756996,0.0577165794869264,0.5309950212637583,0.1493591790397962,0.019821062063177425
2003Q4,118.62304941813152,99.76060485839844,0.4811241328716278,0.3115548938512802,0.02867075800895691,0.36805306871732074,0.21908104419708252,0.04271587232748667,0.022171024543543656,0.12751329938570657,0.03484120344122251,0.16191181540489197,0.06374197453260422,0.007770303792009751,0.0999054176112016,0.03512488926450411,0.05799402544895808,0.09981112678845723,0.41440757115681964,0.25956832865873974,0.02836084986726443
2004Q1,122.35854593912761,100.62757619222005,0.4158739546934764,0.168393075466156,0.028770004399120808,0.35844722390174866,0.27633607884248096,0.06644548724095027,0.028605005393425625,0.1720028817653656,0.05111249287923177,0.1249367247025172,0.07510009283820789,0.005867407036324342,0.07420417666435242,0.06632417688767116,0.043092467511693634,0.04828581710656484,0.395956148703893,0.12941290438175201,0.0218882638340195
2004Q2,135.9854990641276,117.32550557454427,0.43966375788052875,0.22903129210074744,0.03967759292572737,0.4371139109134674,0.20574389894803366,0.061306893825531006,0.01481579647709926,0.09987292687098186,0.056276688973108925,0.17977307736873627,0.09600381801525752,0.014828039643665155,0.10799671212832133,0.05745860437552134,0.04659921738008658,0.05346489573518435,0.48044446110725403,0.2291236569484075,0.049106537674864136
2004Q3,141.75243123372397,125.12010955810547,0.6340120633443197,0.18788162370522818,0.03116891657312711,0.33227307597796124,0.227924312154452,0.05526882285873095,0.022065081323186558,0.13068409264087677,0.06750162069996198,0.2230681131283442,0.042194573829571404,0.012062756344676018,0.09131265804171562,0.04227650289734205,0.11962719385822614,0.036220050106445946,0.5994620124499003,0.21502062678337097,0.02923157314459483
2004Q4,117.48846944173177,99.73901112874348,0.4563337465127309,0.15797356267770132,0.10148128991325696,0.3683066467444102,0.17948997765779495,0.06718888382116954,0.020394272170960903,0.11068888008594513,0.07978933056195577,0.1815334508816401,0.07439448063572247,0.018744757554183405,0.09466547518968582,0.040624940767884254,0.043408300106724106,0.07345466564098994,0.5099564989407858,0.16962812840938568,0.11044802702963352
2005Q1,100.09201304117839,81.3198979695638,0.4486433764298757,0.09029774491985638,0.09867519636948903,0.536549299955368,0.2069839040438334,0.05267280898988247,0.018796184721092384,0.09057624886433284,0.0411788330723842,0.20199080308278403,0.05737142016490301,0.01504489779472351,0.11729010939598083,0.025419541945060093,0.044329279412825905,0.08477552359302838,0.43933523694674176,0.08541748548547427,0.10676071047782898
2005Q2,88.78747304280598,76.51428476969402,0.32622308532396954,0.11951872458060582,0.044639959931373596,0.3886943459510803,0.19360808531443277,0.043738022446632385,0.017928294837474823,0.08046704903244972,0.048514691491921745,0.08958521982034047,0.04965381075938543,0.009880223389094075,0.05370764806866646,0.018937269536157448,0.03376292561491331,0.04473118484020233,0.36109626293182373,0.09317549442251523,0.019535367997984093
2005Q3,128.64574686686197,99.20125071207683,0.4851298928260803,0.17379020154476166,0.02839432160059611,0.5392892758051554,0.279973437388738,0.10838742802540462,0.02036815881729126,0.12707808117071787,0.06016672154267629,0.23508214950561523,0.03373698641856512,0.006034963143368562,0.06652698044975598,0.030728192379077274,0.041228329141934715,0.04871959239244461,0.5112155278523763,0.17568842073281607,0.03722977079451084
2005Q4,88.63072458902995,77.11648305257161,0.32983442147572833,0.05934252714117368,0.05075136572122574,0.28355664014816284,0.17333067456881204,0.04073864407837391,0.024246774303416412,0.051067898670832314,0.03184674742321173,0.14363517612218857,0.03025375058253606,0.007954104337841272,0.10947754730780919,0.03980085191627344,0.018234880951543648,0.04409842689832052,0.3750338355700175,0.05474331105748812,0.050380454088250794
2006Q1,94.38861083984375,79.70945231119792,0.5993122259775797,0.07153694083293279,0.06565398971239726,0.5433909893035889,0.2949240207672119,0.041270999858776726,0.019150910743822653,0.0679207295179367,0.04685685783624649,0.13752552370230356,0.036387581999103226,0.01019136980175972,0.05903450151284536,0.020922360010445118,0.02243721050520738,0.036387581999103226,0.612929105758667,0.0675757812956969,0.062228759129842125
2006Q2,92.26578267415364,77.6250508626302,0.5440820256868998,0.10470061997572581,0.04672828254600366,0.5495237509409586,0.20182640353838602,0.06174501155813535,0.012413471238687634,0.09765663494666417,0.04351461368302504,0.15470021466414133,0.028433335945010185,0.013168244312206904,0.05662601441144943,0.02030201256275177,0.01335630752146244,0.024264876420299213,0.561643123626709,0.10655342787504196,0.04305608430877328
2006Q3,131.98006693522134,104.24468994140625,0.6502813299496969,0.16900937259197235,0.029541786139210064,0.5687095324198405,0.26974936823050183,0.04924723505973816,0.030339789887269337,0.13912695149580637,0.04064546898007393,0.2479134500026703,0.05726860339442889,0.013421954587101936,0.08653480932116508,0.06779020527998607,0.02616876612106959,0.06616591041286786,0.6740565299987793,0.13861198723316193,0.03161828468243281
2006Q4,97.50692749023438,82.52645874023438,0.5814287463823954,0.08813263848423958,0.03624526597559452,0.6424780686696371,0.2414743701616923,0.04096391859153906,0.020186043810099363,0.10136406868696213,0.05416471635301908,0.16900860766569772,0.03270048834383488,0.016411795901755493,0.053617545713980995,0.019408312626183033,0.019539456193645794,0.046147494266430535,0.5648804008960724,0.08145406593879063,0.028050247269372146
2007Q1,93.80863444010417,85.82724253336589,0.43718044956525165,0.0926130289832751,0.021587671091159184,0.42458902796109516,0.1680093159278234,0.037745460867881775,0.01745988925298055,0.08885363737742107,0.05919626479347547,0.13603098690509796,0.05321266129612923,0.010107451739410559,0.05542182425657908,0.02784500519434611,0.03531821599851052,0.038825541734695435,0.4971476395924886,0.09570616235335667,0.018781892023980618
2007Q2,89.06175994873047,84.72357940673828,0.38749100764592487,0.13561058044433594,0.023475776116053265,0.34711448351542157,0.16435958445072174,0.0277421319236358,0.025680188710490864,0.08540642509857814,0.05552080521980921,0.16245386997858682,0.1085962454477946,0.012801166313389937,0.03852636367082596,0.020231129912038643,0.020256020439167816,0.027788730338215828,0.4183938105901082,0.1432253768046697,0.023068796532849472
2007Q3,96.66944122314453,84.9517110188802,0.4161093731721242,0.13262581328550974,0.018098382589717705,0.41015323996543884,0.24027276039123535,0.029768576224644978,0.018086841329932213,0.09460709989070892,0.03279362370570501,0.12654520322879156,0.046902587016423546,0.005316627522309621,0.04234788566827774,0.024455664679408073,0.027641103292504948,0.03576713179548582,0.4186851183573405,0.14650844285885492,0.01098273228853941
2007Q4,95.41198476155598,83.97334798177083,0.5471804340680441,0.30844361583391827,0.0325137743105491,0.5047722856203715,0.23337522645791373,0.04886476323008537,0.020891264081001282,0.05681480715672175,0.044453767438729606,0.09403807918230693,0.08060099681218465,0.015007176126043001,0.03941133370002111,0.020584043736259144,0.023878441502650578,0.075206208974123,0.4835459291934967,0.29534490406513214,0.024892063190539677
